x coord, y coord, z coord, scalar 
7.77974, 3.64076, 0, 0
7.77974, 3.86948, 0, 0
7.77974, 4.12824, 0, 0
7.77974, 4.35777, 0, 0
7.77974, 4.50531, 0, 0
7.82026, 3.51212, 0, 0
7.82026, 3.65862, 0, 0
7.82026, 3.88716, 0, 0
7.82026, 4.14571, 0, 0
7.82026, 4.37504, 0, 0
7.82026, 4.52244, 0, 0
7.90164, 3.54823, 0, 0
7.90164, 3.69452, 0, 0
7.90164, 3.92271, 0, 0
7.90164, 4.18083, 0, 0
7.90164, 4.40978, 0, 0
7.90164, 4.55692, 0, 0
8.02841, 3.6045, 0, 0
8.02841, 3.75048, 0, 0
8.02841, 3.97815, 0, 0
8.02841, 4.23566, 0, 0
8.02841, 4.46403, 0, 0
8.02841, 4.61079, 0, 0
8.17159, 3.66806, 0, 0
8.17159, 3.81371, 0, 0
8.17159, 4.04086, 0, 0
8.17159, 4.29774, 0, 0
8.17159, 4.52551, 0, 0
8.17159, 4.67187, 0, 0
8.29836, 3.72434, 0, 0
8.29836, 3.86974, 0, 0
8.29836, 4.09647, 0, 0
8.29836, 4.35284, 0, 0
8.29836, 4.58013, 0, 0
8.29836, 4.72616, 0, 0
8.37974, 3.76047, 0, 0
8.37974, 3.90572, 0, 0
8.37974, 4.13221, 0, 0
8.37974, 4.38827, 0, 0
8.37974, 4.61528, 0, 0
8.37974, 4.76112, 0, 0
8.42026, 3.77847, 0, 0
8.42026, 3.92365, 0, 0
8.42026, 4.15002, 0, 0
8.42026, 4.40595, 0, 0
8.42026, 4.63281, 0, 0
8.42026, 4.77856, 0, 0
8.50164, 3.81461, 0, 0
8.50164, 3.95968, 0, 0
8.50164, 4.18585, 0, 0
8.50164, 4.4415, 0, 0
8.50164, 4.6681, 0, 0
8.50164, 4.81365, 0, 0
8.62841, 3.87092, 0, 0
8.62841, 4.01584, 0, 0
8.62841, 4.24174, 0, 0
8.62841, 4.49702, 0, 0
8.62841, 4.72323, 0, 0
8.62841, 4.86851, 0, 0
8.77159, 3.93452, 0, 0
8.77159, 4.07932, 0, 0
8.77159, 4.30496, 0, 0
8.77159, 4.5599, 0, 0
8.77159, 4.78573, 0, 0
8.77159, 4.93075, 0, 0
8.89836, 3.99085, 0, 0
8.89836, 4.13556, 0, 0
8.89836, 4.36104, 0, 0
8.89836, 4.61573, 0, 0
8.89836, 4.84129, 0, 0
8.89836, 4.9861, 0, 0
8.97974, 4.02701, 0, 0
8.97974, 4.17169, 0, 0
8.97974, 4.39709, 0, 0
8.97974, 4.65165, 0, 0
8.97974, 4.87706, 0, 0
8.97974, 5.02176, 0, 0
0.020259, 1.38723, 0, 0
0.020259, 1.56803, 0, 0
0.020259, 1.8497, 0, 0
0.020259, 2.16778, 0, 0
0.020259, 2.44943, 0, 0
0.020259, 2.63022, 0, 0
0.101637, 1.42282, 0, 0
0.101637, 1.60347, 0, 0
0.101637, 1.88489, 0, 0
0.101637, 2.20265, 0, 0
0.101637, 2.48398, 0, 0
0.101637, 2.66455, 0, 0
0.228414, 1.47806, 0, 0
0.228414, 1.65847, 0, 0
0.228414, 1.93946, 0, 0
0.228414, 2.2567, 0, 0
0.228414, 2.53752, 0, 0
0.228414, 2.71774, 0, 0
0.371586, 1.54016, 0, 0
0.371586, 1.72026, 0, 0
0.371586, 2.00075, 0, 0
0.371586, 2.31735, 0, 0
0.371586, 2.59756, 0, 0
0.371586, 2.77736, 0, 0
0.498363, 1.59488, 0, 0
0.498363, 1.7747, 0, 0
0.498363, 2.0547, 0, 0
0.498363, 2.37071, 0, 0
0.498363, 2.65034, 0, 0
0.498363, 2.82975, 0, 0
0.579741, 1.62988, 0, 0
0.579741, 1.80951, 0, 0
0.579741, 2.08918, 0, 0
0.579741, 2.40479, 0, 0
0.579741, 2.68404, 0, 0
0.579741, 2.86319, 0, 0
0.620259, 1.64726, 0, 0
0.620259, 1.82679, 0, 0
0.620259, 2.1063, 0, 0
0.620259, 2.4217, 0, 0
0.620259, 2.70076, 0, 0
0.620259, 2.87978, 0, 0
0.701637, 1.68212, 0, 0
0.701637, 1.86142, 0, 0
0.701637, 2.14058, 0, 0
0.701637, 2.45556, 0, 0
0.701637, 2.73423, 0, 0
0.701637, 2.913, 0, 0
0.828414, 1.73624, 0, 0
0.828414, 1.9152, 0, 0
0.828414, 2.19378, 0, 0
0.828414, 2.50809, 0, 0
0.828414, 2.78614, 0, 0
0.828414, 2.96448, 0, 0
0.971586, 1.79712, 0, 0
0.971586, 1.97565, 0, 0
0.971586, 2.25356, 0, 0
0.971586, 2.56707, 0, 0
0.971586, 2.84438, 0, 0
0.971586, 3.02225, 0, 0
1.09836, 1.8508, 0, 0
1.09836, 2.02894, 0, 0
