x coord, y coord, z coord, scalar 
12.7159, 18.9247, 0, 0.000663855
12.7159, 18.7836, 0, 0.00064463
12.7159, 18.5638, 0, 0.000613612
12.7159, 18.3156, 0, 0.000577448
12.7159, 18.0958, 0, 0.000544714
12.7159, 17.9547, 0, 0.000523439
11.2841, 18.8488, 0, 0.000999651
11.2841, 18.6977, 0, 0.000977316
11.2841, 18.4624, 0, 0.000941124
11.2841, 18.1967, 0, 0.000898756
11.2841, 17.9614, 0, 0.000860295
11.2841, 17.8103, 0, 0.000835254
10.0164, 18.7816, 0, 0.00130071
10.0164, 18.6217, 0, 0.00127601
10.0164, 18.3727, 0, 0.00123589
10.0164, 18.0914, 0, 0.00118881
10.0164, 17.8424, 0, 0.00114598
10.0164, 17.6825, 0, 0.00111806
9.20259, 18.7384, 0, 0.0014954
9.20259, 18.5729, 0, 0.00146936
9.20259, 18.315, 0, 0.00142701
9.20259, 18.0238, 0, 0.00137723
9.20259, 17.766, 0, 0.00133191
9.20259, 17.6004, 0, 0.00130235
14.7974, 18.1015, 0, 9.15823e-05
14.7974, 17.9749, 0, 8.53053e-05
14.7974, 17.7777, 0, 7.67706e-05
14.7974, 17.555, 0, 6.89854e-05
14.7974, 17.3577, 0, 6.37578e-05
14.7974, 17.2311, 0, 6.1236e-05
13.9836, 18.0167, 0, 0.000247521
13.9836, 17.8844, 0, 0.000236386
13.9836, 17.6784, 0, 0.000220143
13.9836, 17.4457, 0, 0.000203445
13.9836, 17.2396, 0, 0.000190137
13.9836, 17.1073, 0, 0.000182336
12.7159, 17.8845, 0, 0.00050632
12.7159, 17.7434, 0, 0.000488105
12.7159, 17.5236, 0, 0.000460642
12.7159, 17.2754, 0, 0.000431012
12.7159, 17.0556, 0, 0.000406028
12.7159, 16.9145, 0, 0.000390624
11.2841, 17.7351, 0, 0.000817136
11.2841, 17.5841, 0, 0.000791819
11.2841, 17.3488, 0, 0.00075305
11.2841, 17.083, 0, 0.000710336
11.2841, 16.8477, 0, 0.000673512
11.2841, 16.6967, 0, 0.00065039
10.0164, 17.6029, 0, 0.00110514
10.0164, 17.443, 0, 0.00107422
10.0164, 17.194, 0, 0.0010265
10.0164, 16.9128, 0, 0.000973389
10.0164, 16.6637, 0, 0.000927139
10.0164, 16.5039, 0, 0.000897862
9.20259, 17.518, 0, 0.00129553
9.20259, 17.3525, 0, 0.00126126
9.20259, 17.0947, 0, 0.00120819
9.20259, 16.8034, 0, 0.00114888
9.20259, 16.5456, 0, 0.001097
9.20259, 16.3801, 0, 0.00106405
14.7974, 17.1681, 0, 6.52642e-05
14.7974, 17.0415, 0, 6.88158e-05
14.7974, 16.8442, 0, 7.4827e-05
14.7974, 16.6215, 0, 8.23096e-05
14.7974, 16.4243, 0, 8.95545e-05
14.7974, 16.2977, 0, 9.45054e-05
13.9836, 17.0415, 0, 0.000175441
13.9836, 16.9092, 0, 0.000171838
13.9836, 16.7032, 0, 0.000166624
13.9836, 16.4705, 0, 0.000161331
13.9836, 16.2644, 0, 0.000157176
13.9836, 16.1321, 0, 0.000154776
12.7159, 16.8442, 0, 0.000374352
12.7159, 16.7032, 0, 0.000360309
12.7159, 16.4834, 0, 0.000338759
12.7159, 16.2351, 0, 0.000314911
12.7159, 16.0154, 0, 0.000294234
